0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
0.0;0
131.37831;0
163.04985;0
114.95601;0
122.38515;0
161.48582;0
127.85924;0
129.03226;0
161.09482;0
152.88367;0
110.26393;0
157.18475;0
111.045944;0
109.48192;0
153.27467;0
107.91789;0
111.82796;0
148.9736;0
128.25024;0
116.520035;0
155.2297;0
112.60997;0
104.00781;0
152.88367;0
145.45454;0
103.616806;0
148.9736;0
103.616806;0
103.2258;0
136.07039;0
127.46823;0
108.699905;0
149.36461;0
114.565;0
117.693054;0
149.36461;0
101.66177;0
98.142715;0
146.23656;0
135.67938;0
104.00781;0
142.7175;0
127.46823;0
100.87976;0
139.19844;0
116.12903;0
107.91789;0
145.45454;0
102.44379;0
120.430115;0
143.1085;0
134.50636;0
93.841644;0
139.58945;0
127.85924;0
95.01466;0
136.4614;0
118.47507;0
99.70674;0
141.54448;0
105.18083;0
90.71359;0
141.15347;0
93.45064;0
124.34018;0
138.02542;0
127.46823;0
89.540565;0
134.89737;0
120.03911;0
94.62366;0
131.37831;0
108.3089;0
88.367546;0
138.41643;0
94.23265;0
86.80352;0
136.4614;0
88.75855;0
129.81427;0
106.74487;0
121.21213;0
88.75855;0
130.59628;0
111.82796;0
93.05963;0
127.077225;0
98.92473;0
103.2258;0
135.28838;0
86.80352;0
84.45748;0
132.55133;0
85.239494;0
132.94234;0
111.82796;0
114.565;0
87.97654;0
126.29521;0
102.44379;0
96.18768;0
134.11536;0
88.75855;0
81.72043;0
132.16032;0
83.67546;0
81.72043;0
101.27077;0
81.32942;0
132.94234;0
118.86609;0
106.35387;0
89.14956;0
121.99414;0
93.841644;0
99.315735;0
130.98729;0
82.111435;0
79.765396;0
128.25024;0
80.54741;0
80.54741;0
125.12219;0
78.98338;0
84.84849;0
125.5132;0
97.75171;0
93.05963;0
117.30205;0
84.06647;0
78.20137;0
127.85924;0
79.765396;0
78.59238;0
125.12219;0
78.20137;0
81.32942;0
121.99414;0
77.41935;0
87.19453;0
129.03226;0
87.97654;0
99.315735;0
127.85924;0
119.257095;0
76.63734;0
125.12219;0
77.810356;0
78.20137;0
122.77615;0
75.85532;0
82.89345;0
123.94917;0
76.24633;0
91.1046;0
128.64125;0
80.54741;0
107.13588;0
125.5132;0
115.73802;0
76.24633;0
123.16716;0
108.699905;0
79.37439;0
119.6481;0
75.07331;0
84.84849;0
117.30205;0
84.45748;0
99.315735;0
125.904205;0
77.41935;0
117.693054;0
122.77615;0
111.045944;0
77.810356;0
120.430115;0
102.05278;0
83.284454;0
116.91104;0
74.682304;0
74.682304;0
125.904205;0
77.41935;0
109.48192;0
123.16716;0
76.24633;0
75.46432;0
120.82112;0
105.962845;0
78.59238;0
117.693054;0
93.841644;0
87.58553;0
113.39198;0
80.1564;0
102.83479;0
123.94917;0
75.85532;0
118.86609;0
121.21213;0
74.2913;0
125.5132;0
118.47507;0
98.53372;0
83.67546;0
115.73802;0
84.45748;0
96.18768;0
108.699905;0
75.85532;0
73.509285;0
122.38515;0
74.682304;0
125.12219;0
119.257095;0
102.44379;0
80.1564;0
116.520035;0
89.14956;0
90.32258;0
110.65494;0
77.02834;0
105.18083;0
122.38515;0
74.682304;0
73.509285;0
119.6481;0
73.11828;0
124.731186;0
117.30205;0
72.336266;0
83.67546;0
112.21896;0
80.938416;0
96.969696;0
105.57184;0
74.682304;0
114.565;0
120.82112;0
72.72727;0
76.24633;0
117.693054;0
71.94526;0
80.54741;0
125.12219;0
89.540565;0
99.70674;0
121.99414;0
85.239494;0
119.257095;0
114.565;0
83.67546;0
82.50244;0
134.50636;0
82.50244;0
87.58553;0
130.98729;0
81.32942;0
95.01466;0
137.24341;0
89.14956;0
109.872925;0
136.4614;0
82.89345;0
127.85924;0
104.789825;0
80.54741;0
81.32942;0
131.76932;0
78.98338;0
86.80352;0
127.85924;0
78.98338;0
100.488754;0
135.67938;0
82.50244;0
118.86609;0
133.33334;0
80.54741;0
134.11536;0
131.37831;0
79.37439;0
86.02151;0
129.03226;0
79.37439;0
94.23265;0
124.34018;0
79.765396;0
110.26393;0
135.28838;0
82.111435;0
127.85924;0
134.11536;0
120.430115;0
81.72043;0
130.98729;0
79.37439;0
88.75855;0
126.29521;0
78.98338;0
100.87976;0
119.257095;0
80.938416;0
117.30205;0
131.37831;0
78.98338;0
131.37831;0
127.85924;0
77.02834;0
81.32942;0
123.94917;0
96.969696;0
89.14956;0
118.47507;0
75.07331;0
105.18083;0
109.872925;0
76.63734;0
122.38515;0
125.904205;0
73.90029;0
128.64125;0
123.16716;0
72.336266;0
127.46823;0
119.257095;0
86.41251;0
94.23265;0
112.21896;0
74.682304;0
111.82796;0
101.66177;0
75.07331;0
124.731186;0
120.03911;0
74.2913;0
123.94917;0
116.12903;0
92.668625;0
87.19453;0
111.43695;0
79.765396;0
100.87976;0
104.789825;0
78.98338;0
74.2913;0
93.45064;0
74.682304;0
123.94917;0
117.30205;0
74.2913;0
122.77615;0
114.565;0
74.2913;0
93.05963;0
108.3089;0
76.24633;0
109.872925;0
99.315735;0
75.07331;0
75.85532;0
118.47507;0
73.11828;0
125.904205;0
118.86609;0
74.682304;0
124.731186;0
113.78299;0
79.37439;0
102.83479;0
106.74487;0
73.90029;0
120.430115;0
94.62366;0
71.94526;0
74.682304;0
121.603134;0
70.38123;0
79.765396;0
117.693054;0
70.38123;0
93.05963;0
111.43695;0
73.509285;0
111.82796;0
100.87976;0
72.336266;0
125.12219;0
119.6481;0
70.38123;0
76.63734;0
119.257095;0
70.77224;0
85.239494;0
114.173996;0
73.11828;0
103.2258;0
127.46823;0
74.2913;0
121.99414;0
95.40567;0
72.72727;0
129.03226;0
123.16716;0
71.55425;0
82.50244;0
119.257095;0
72.336266;0
95.79668;0
112.21896;0
75.07331;0
114.565;0
126.29521;0
73.90029;0
127.46823;0
86.41251;0
72.336266;0
126.68622;0
75.85532;0
75.46432;0
89.14956;0
110.65494;0
78.98338;0
101.66177;0
103.616806;0
79.765396;0
116.12903;0
116.12903;0
78.98338;0
119.6481;0
83.284454;0
76.63734;0
83.284454;0
109.48192;0
75.46432;0
92.27762;0
103.2258;0
77.02834;0
106.35387;0
111.82796;0
77.02834;0
114.565;0
109.09091;0
75.46432;0
112.60997;0
78.20137;0
76.24633;0
111.82796;0
103.616806;0
78.20137;0
100.488754;0
99.315735;0
79.765396;0
112.21896;0
109.872925;0
77.02834;0
113.39198;0
107.13588;0
75.46432;0
110.26393;0
104.00781;0
81.72043;0
93.05963;0
98.53372;0
77.02834;0
106.35387;0
91.1046;0
76.24633;0
111.82796;0
105.962845;0
